license_id,name,owner,status,status_date,street,city,zip,phone,county,service_type
"1105735","Janzen Wilke Connie C & Wilke Taylor D","","Active","","523 1ST ST NW","Aitkin","56431","(218) 838-5524","Aitkin","Adult Foster Care"
"1097583","Jara Duresa Dedefo & Erena Robe Dawit","","Active","","4636 131ST AVE NE","Blaine","55449","(651) 621-5705","Anoka","Adult Foster Care"
"1103784","Jarar Home Healthcare Inc","","Active","","1112 E LAKE ST","Minneapolis","55407","(612) 886-4450","Hennepin","Home and Community Based Services"
"1070201","Jardel Foster Care","","Active","","1203 MAIN ST NE","Minneapolis","55413","(612) 788-6145","Hennepin","Home and Community Based Services"
"1025023","Jardel Halina & Jardel Leszek K","","Active","","1203 Main St Northeast","Minneapolis","55413","(612) 788-6145","Hennepin","Adult Foster Care"
"1106438","Jardin Apple Valley","","Active","","14615 Glazier Ave","Apple Valley","55124","(612) 267-0545","Dakota","Child Care Center"
"1065655","Jardin Eden Prairie","","Active","","14200 Martin Dr","Eden Prairie","55344","(952) 974-4365","Hennepin","Child Care Center"
"2000109","Jardin Highland Park","","Active","","542 Snelling Ave S","Saint Paul","55116","(612) 751-3048","Ramsey","Child Care Center"
"1114963","Jardin Kingfield","","Active","","4626 Nicollet Ave","Minneapolis","55419","(612) 351-8495","Hennepin","Child Care Center"
"1041509","Jardin Longfellow","","Active","","3836 Minnehaha Ave","Minneapolis","55406","(612) 360-3196","Hennepin","Child Care Center"
"1078900","Jardin Powderhorn","","Active","","4040 Bloomington Ave","Minneapolis","55407","(612) 824-1305","Hennepin","Child Care Center"
"2001558","Jardin Roseville","","Active","","1754 Lexington Ave N","Roseville","55113","(612) 751-3048","Ramsey","Child Care Center"
"1097065","Jardin Seward","","Active","","3207 E Lake St","Minneapolis","55406","(612) 751-3048","Hennepin","Child Care Center"
"1110004","Jardin Southdale Sq","","Active","","2940 W 66th St","Richfield","55423","(952) 999-7870","Hennepin","Child Care Center"
"1081950","Jardin Summit Hill","","Active","","130 Victoria St N","Saint Paul","55104","(651) 313-8240","Ramsey","Child Care Center"
"1085676","Jardio Bernardo Deabanico","","Active","","1740 OVERLOOK TRL N","Stillwater","55082","(651) 337-2066","Washington","Adult Foster Care"
"1100033","Jares Stephanie","","Active","","513 W 7TH ST N","Pillager","56473","(218) 838-3605","Cass","Family Child Care"
"211346","Jasmer Elizabeth M","","Revoked","10/21/2022","1016 181st Ln Northeast","East Bethel","55011","(763) 772-5298","Anoka","Family Child Care"
"1106019","Jasmine Montessori Inc.","","Active","","9012 Griggs Ave","Circle Pines","55014","(952) 236-9740","Anoka","Child Care Center"
"1069277","Jason Jaktola Home","","Active","","16316 GRENOBLE AVE","Lakeville","55044","(952) 236-9512","Dakota","Home and Community Based Services"
"1038078","Jasukaitis Audrone","","Closed","11/25/2025","1541 Lake Susan Hills Dr","Chanhassen","55317","(952) 564-1756","Carver","Family Child Care"
"1072943","Jatkola Jason","","Active","","16316 Grenoble Ave","Lakeville","55044","(952) 236-9512","Dakota","Adult Foster Care"
"1057352","Jatkola Jeremy","","Revoked","12/20/2024","16345 GODSON DR","Lakeville","55044","(218) 348-6375","Dakota","Adult Foster Care"
"1086604","Jauregui Rosa Imelda","","Active","","4040 PARK AVE","Minneapolis","55407","(612) 388-6205","Hennepin","Family Child Care"
"1112378","Java Health Services Inc","","Active","","900 AMERICAN BLVD E STE 102A","Bloomington","55420","(612) 433-5715","Hennepin","Home and Community Based Services"
"1054312","Jayamanne Champika D","","Active","","6924 OLIVER AVE S","Richfield","55423","(612) 861-4440","Hennepin","Family Child Care"
"1062424","Jayaswal Bagwantee","","Active","","3541 43RD AVE S","Minneapolis","55406","(612) 450-3180","Hennepin","Family Child Care"
"1117006","Jaylani Mustaf S & Mohamed Asha M","","Active","","4429 MANOR BROOK DR NW","Rochester","55901","(612) 978-0935","Olmsted","Adult Foster Care"
"1083476","JD Home Healthcare","","Active","","3784 COUNTY ROAD 8 SE","Saint Cloud","56304","(208) 277-4435","Sherburne","Home and Community Based Services"
"1120974","JD Home Healthcare","","Active","","1607 8TH AVE SE","Saint Cloud","56304","(208) 277-4435","Sherburne","Home and Community Based Services - Community Residential Setting"
"1124107","JD Home Healthcare","","Pending Reopening","11/01/2025","1393 CLEOME LN","Eagan","55123","(320) 292-1963","Dakota","Home and Community Based Services - Community Residential Setting"
"1127909","JD Home Healthcare","","Active","","1607 WEST OAKES DR","Saint Cloud","56303","(208) 277-4435","Stearns","Child Foster Residence Setting"
"1127966","JD Home Healthcare","","Active","","1824 TYLER PATH","Saint Cloud","56301","(208) 277-4435","Stearns","Home and Community Based Services - Community Residential Setting"
"1128752","JD Home Healthcare","","Active","","7312 LYNDALE AVE S","Richfield","55423","(320) 774-2140","Hennepin","Home and Community Based Services - Community Residential Setting"
"1129006","JD Home Healthcare","","Active","","4961 15TH AVE SE","Saint Cloud","56304","(320) 774-2140","Sherburne","Home and Community Based Services - Community Residential Setting"
"1115624","JD Home Healthcare Inc","","Active","","1911 COOPER HILLS RD","Saint Cloud","56301","(208) 277-4435","Stearns","Child Foster Residence Setting"
"1123121","JD Home Healthcare Inc","","Active","","1831 36TH ST S","Saint Cloud","56301","(208) 277-4435","Stearns","Child Foster Residence Setting"
"1083685","Jean Gustafson","","Active","","1311 9TH ST SW","Rochester","55902","(507) 884-1082","Olmsted","Home and Community Based Services"
"801160","Jean Lyle Children's Center","","Active","","130 Howell St N","Saint Paul","55104","(651) 646-9603","Ramsey","Child Care Center"
"1026846","Jeanes Angela M","","Active","","930 1ST ST NE","Faribault","55021","(507) 838-1706","Rice","Family Child Care"
"1128083","Jeanes Angela Marie & Jeanes Richard Allen","","Active","","930 1ST ST NE","Faribault","55021","(507) 838-1706","Rice","Adult Foster Care"
"1115928","Jeanne & Dee LLC","","Active","","237 PARK RD","Staples","56479","(218) 252-5300","Wadena","Home and Community Based Services"
"1116453","Jeanne & Dee LLC","","Active","","237 PARK RD","Staples","56479","(218) 839-1797","Wadena","Home and Community Based Services - Community Residential Setting"
"1086566","Jeanne Finch AFC","","Active","","4949 140TH ST W","Apple Valley","55124","(952) 895-8557","Dakota","Home and Community Based Services"
"1094766","JEC Miller Beard","","Active","","10900 BEARD AVE S","Bloomington","55431","(952) 378-1125","Hennepin","Home and Community Based Services - Community Residential Setting"
"1110237","JEC Miller Haven House","","Active","","11032 27TH AVE S","Burnsville","55337","(952) 217-5956","Dakota","Home and Community Based Services - Community Residential Setting"
"1095538","JEC Miller Inc Rosalie Way","","Active","","19139 Ittabena Way","Lakeville","55044","(952) 388-1596","Dakota","Child Foster Residence Setting"
"1111457","JEC Miller Kahana House","","Active","","2400 VILLABURNE CT W","Burnsville","55337","(952) 881-4855","Dakota","Child Foster Residence Setting"
"1106387","JEC Miller Kota House","","Active","","6670 168TH ST W","Rosemount","55068","(952) 303-1614","Dakota","Child Foster Residence Setting"
"1094765","JEC Miller Oakland","","Active","","9312 OAKLAND AVE S","Bloomington","55420","(952) 926-1145","Hennepin","Home and Community Based Services - Community Residential Setting"
"1122695","Jedlenski Toni Jean & Jedlenski Andrew Dominic","","Active","","Crow Wing County","","","","License number: 1122695","Child Foster Care"
"1070389","Jeff and Susan Smith Foster Home","","Active","","600 62ND AVE N","Minneapolis","55430","(612) 812-8160","Hennepin","Home and Community Based Services"
"1122176","Jeffers Emily Tatem & Jeffers Wyatt Tilden","","Active","","Cook County","","","","License number: 1122176","Child Foster Care"
"1117678","Jeffers Jamaica McGinn & Fisher Jerod Anthony","","Closed","10/21/2025","Hennepin County","","","","License number: 1117678","Child Foster Care"
"1122941","Jefferson Alicia","","Active","","Dakota County","","","","License number: 1122941","Child Foster Care"
"1092791","Jefferson Elementary School","","Active","","1201 10th Ave NE","Rochester","55906","(507) 328-3510","Olmsted","Certified Child Care Center"
"1124649","Jefferson Penny Mae","","Active","","3327 OLIVER AVE N","Minneapolis","55412","(612) 205-1576","Hennepin","Family Child Care"
"1061892","Jeffery Melissa M","","Active","","15332 Argon St NW","Ramsey","55303","(651) 231-8558","Anoka","Family Child Care"
"1071515","Jeffrey & Joanne Hasser","","Active","","6222 152ND ST","Milaca","56353","(320) 983-5184","Mille Lacs","Home and Community Based Services"
"1124715","Jeffrey Jessica Renee","","Closed","07/31/2025","Scott County","","","","License number: 1124715","Child Foster Care"
"1093328","Jeffrey Newman","","Active","","856 E LAKE COWDRY RD NW","Alexandria","56308","(612) 250-5186","Douglas","Home and Community Based Services"
"1102325","Jeffrey Sean Richard & Jeffrey Jocelyn Rose","","Active","","7594 385TH ST","North Branch","55056","(651) 269-1953","Chisago","Adult Foster Care"
"1100893","Jelani House","","Active","","221 BELVIDERE ST E","Saint Paul","55107","(612) 615-9821","Ramsey","Children's Residential Facilities"
"1116410","Jelinski Roxanne Elizabeth & Jelinski Adam John","","Active","","Morrison County","","","","License number: 1116410","Child Foster Care"
"1124839","Jenkins Ieasha Nicole","","Active","","Hennepin County","","","","License number: 1124839","Child Foster Care"
"1128070","Jenkins Pamela Jean & Jenkins Sargent","","Active","","Hennepin County","","","","License number: 1128070","Child Foster Care"
"1120636","Jenkins Tara Nicole","","Closed","10/31/2025","505 MAIN AVE N","Roseau","56751","(218) 242-1280","Roseau","Family Child Care"
"1086939","Jenks Elizabeth L & Coleman Carla M","","Active","","418 7TH AVE SE","Elbow Lake","56531","(218) 770-3637","Grant","Family Child Care"
"1101802","Jenna Regina Sunderman","","Active","","719 SINCLAIR LEWIS AVE","Sauk Centre","56378","(320) 491-4164","Stearns","Home and Community Based Services"
"1117882","Jenner Lindsay Kay dba Lindsay's Little Learners","","Active","","24715 COUNTY ROAD 1","Zimmerman","55398","(952) 367-7703","Sherburne","Family Child Care"
"1116907","Jennings Megan Carol","","Active","","Washington County","","","","License number: 1116907","Child Foster Care"
"1063246","Jenny Jennifer Ann","","Active","","3248 7th Ave N","Moorhead","56560","(701) 429-4485","Clay","Family Child Care"
"1125278","Jensen Alissa Brooke","","Closed","10/31/2025","Waseca County","","","","License number: 1125278","Child Foster Care"
"1094999","Jensen Amanda A","","Active","","27533 40th Ave S","Hawley","56549","(701) 412-8069","Clay","Family Child Care"
"1119968","Jensen Amber Jo","","Active","","446 1/2 PEARL ST","Zumbrota","55992","(507) 843-4775","Goodhue","Family Child Care"
"1113140","Jensen Ashley Lee","","Revocation Order Issued/Under Appeal/May Operate","11/27/2023","Anoka County","","","","License number: 1113140","Child Foster Care"
"808291","Jensen Dawn Marie","","Conditional","08/19/2025","68 WEST RD","Circle Pines","55014","(763) 269-1951","Anoka","Family Child Care"
"107480","Jensen Diane R","","Active","","30093 County Road 45","Ellendale","56026","(507) 256-4117","Freeborn","Family Child Care"
"1109269","Jensen Karen N","","Active","","40224 244TH ST","Battle Lake","56515","(320) 760-2752","Otter Tail","Family Child Care"
"1096063","Jensen Margaret Maxine","","Active","","7315 Elliot Ave S","Richfield","55423","(406) 261-2724","Hennepin","Family Child Care"
"1096304","Jensen Rea Edraga","","Active","","7411 146th Way","Apple Valley","55124","(612) 724-3312","Dakota","Family Child Care"
"1102245","Jensen Rebecca Erin","","Active","","Anoka County","","","","License number: 1102245","Child Foster Care"
"1123330","Jensen Rhonda Sue & Jensen David Frederick","","Active","","Blue Earth County","","","","License number: 1123330","Child Foster Care"
"107498","Jensen Sheila F","","Active","","1123 S Prairie","Fairmont","56031","(507) 235-5185","Martin","Family Child Care"
"1048630","Jensen Steven L & Jensen Barbara","","Active","","36309 Augustana Dr","Battle Lake","56515","(218) 495-2047","Otter Tail","Adult Foster Care"
"1057328","Jensen Teria L","","Active","","1213 EDGEWOOD DR","Thief River Falls","56701","(218) 686-0251","Pennington","Family Child Care"
"1079193","Jenson Carly R","","Active","","1526 19th St NW","East Grand Forks","56721","(218) 779-5075","Polk","Family Child Care"
"1111011","Jentges Tonia A","","Active","","16796 OLIVINE ST NW","Ramsey","55303","(612) 718-9027","Anoka","Family Child Care"
"1123876","Jeppesen Julie Ann & Jeppesen Brett Christian","","Active","","Nobles County","","","","License number: 1123876","Child Foster Care"
"1008803","Jepson Tamra D & Jepson David E","","Active","","21362 775th Ave","Albert Lea","56007","(507) 402-2744","Freeborn","Family Child Care"
"1061799","Jerde Rheanna L","","Active","","124 MAPLE RIDGE CIR","Delano","55328","(651) 329-3301","Wright","Family Child Care"
"1119646","Jeremiah Program - Rochester Child Development Center","","Active","","2915 Jeremiah Ln NW","Rochester","55901","(507) 215-8661","Olmsted","Child Care Center"
"1048639","Jeremiah Program Child Development Center St Paul Campus","","Active","","932 Rondo Ave","Saint Paul","55104","(651) 332-5030","Ramsey","Child Care Center"
"1118983","Jergenson Abbey Jo","","Active","","216 1ST AVE SW","Spring Grove","55974","(507) 450-2311","Houston","Family Child Care"
"107519","Jergenson Sharon & Jergenson Joel","","Active","","1097 60TH AVE SW","Willmar","56201","(320) 235-8278","Kandiyohi","Adult Foster Care"
"232525","Jerke Terran S","","Active","","12058 GOLDENROD ST NW","Coon Rapids","55448","(763) 757-8782","Anoka","Family Child Care"
"1074664","Jerry Angela K","","Active","","29 10TH ST NE","Chisholm","55719","(218) 966-1801","St. Louis","Family Child Care"
"1112792","Jerusalem Home Health LLC","","Active","","13911 RIDGEDALE DR STE 401B","Minnetonka","55305","(763) 222-4092","Hennepin","Home and Community Based Services"
"206710","Jesme Connalee Rae","","Closed","12/04/2025","13509 Morgan Ct","Burnsville","55337","(952) 808-2781","Dakota","Family Child Care"
"807958","Jesness Carol A","","Active","","3522 Widgeon Way","Eagan","55123","(651) 454-3858","Dakota","Family Child Care"
"1128415","Jessen Amanda","","Active","","720 SAINT PAUL AVE S","Thief River Falls","56701","(661) 474-7923","Pennington","Family Child Care"
"1083083","Jessica Morris","","Active","","2135 ORMOND DR","Shakopee","55379","(952) 373-1084","Scott","Home and Community Based Services"
"1073067","Jessop Paula","","Active","","7600 119th Ln N","Champlin","55316","(612) 232-8465","Hennepin","Family Child Care"
"808597","Jesus Loves Me Learning Center","","Active","","304 Monroe Ave","North Mankato","56003","(507) 345-7707","Nicollet","Child Care Center"
